floating-point
.158768152
.336111339
.190162023
.350558934
.887163977
.129481977
.945476903
.285220541
.198109099
.046377128
.005377940
.206122385
.051092144
.017371426
.123109518
.811817013
.008918550
.058606096
.134711575
.359704071
.953425928
.743140927
.005355604
.147590158
.754807303
.223791837
.002779599
.421954537
.239431473
.906674924
.454683019
.562317906
.897968244
.795970488
.002154644
.755915950
.004979549
.211243323
.968744143
.959749804
.956130889
.054559457
.006744291
.655710844
.955995767
.015154682
.546396172
.009011154
.958774528
.596917993
.999999999
.002900950
.197729369
.889487888
.669843957
.488420607
.202491561
.006490988
.009816191
.004138766
.005514041
.144702649
.001748525
.999999999
.009970154
.490254505
.999999999
.354475103
.302071224
.106894176
.254286957
.189443707
.885197621
.256932680
.093102088
.178022691
.259575197
.015049515
.808463864
.225997377
.411267659
.504664311
.209780368
.001754726
.105612996
.231961218
.120066863
.375535804
.463834276
.964662760
.195096014
.882382397
.626666972
.280452932
.276625978
.123772348
.045276031
.281238790
.950072652
.558656911
