Floating Point Number,Total Completed,Time/Number (s),ETA (s)
2321,2321,0.00035848477851312154,2.7528046142022604
2322,2322,0.0003584796862803483,2.752407031260514
2323,2323,0.0003584688509326529,2.7519653686099765
2324,2324,0.00035846028188419834,2.7515411237431064
2325,2325,0.0003584504896594632,2.7511075081363803
2326,2326,0.00035844921348224094,2.750739264262717
2327,2327,0.00035844261061238487,2.750330151228829
2328,2328,0.00035843683272292936,2.749927380650314
2329,2329,0.0003584269650149315,2.7494932486295394
2330,2330,0.0003584299987989434,2.749158090787896
2331,2331,0.0003584201424892038,2.7487240727497038
2332,2332,0.0003584145886206913,2.748323065543461
2333,2333,0.00035840893731932757,2.7479213224272843
2334,2334,0.00035840073710542106,2.747500050650158
2335,2335,0.00035839448393795167,2.7470937193843996
2336,2336,0.0003583928289478772,2.746722641056531
2337,2337,0.0003583885228781808,2.7463312508154996
2338,2338,0.00035837494072697934,2.745868795850116
2339,2339,0.0003583696266686422,2.745469709908468
2340,2340,0.0003583618718334752,2.74505193824442
2341,2341,0.0003583602343090372,2.7446810345729156
2342,2342,0.0003583727485598101,2.7444185084710258
2343,2343,0.0003583680550562638,2.744024197565812
2344,2344,0.00035838279300989145,2.743778663283729
2345,2345,0.0003583671187541124,2.7433002940627302
2346,2346,0.0003583731045605073,2.742987742306123
2347,2347,0.00035836100324347116,2.742536757822285
2348,2348,0.00035835317696176556,2.74211851011143
2349,2349,0.0003583383539881083,2.7416467463630165
2350,2350,0.0003583363269237762,2.7412729009668877
2351,2351,0.00035832334913532055,2.740815297536067
2352,2352,0.0003583233575431668,2.7404570384901397
2353,2353,0.00035832660835548205,2.7401235740943712
2354,2354,0.0003583209435617711,2.739721934473302
2355,2355,0.00035831690340791284,2.7393327265534935
2356,2356,0.0003583073008849787,2.738901007964777
2357,2357,0.00035829669497606864,2.7384616397020927
2358,2358,0.00035829792799233786,2.738112765717446
2359,2359,0.0003582893564014831,2.7376889722637325
2360,2360,0.00035828069104986674,2.7372644796209817
2361,2361,0.00035827011438003794,2.7368254037491098
2362,2362,0.000358265098326293,2.7364288210162258
2363,2363,0.00035825534437956873,2.7359960650267663
2364,2364,0.0003582427747761941,2.735541828191018
2365,2365,0.0003582336433846149,2.7351138672415347
2366,2366,0.0003582296589120202,2.7347252161343625
2367,2367,0.0003582216487637944,2.7343058450140427
2368,2368,0.0003582125378621591,2.733878088963998
2369,2369,0.00035820434042148423,2.733457321756346
2370,2370,0.00035818920859807655,2.732983661603324
2371,2371,0.00035817992179416896,2.732554623367715
2372,2372,0.0003581652150789361,2.7320842606221243
2373,2373,0.0003581695098491143,2.731758851619195
2374,2374,0.00035815943964610304,2.7313238867411815
2375,2375,0.00035815399571468957,2.730924217324508
2376,2376,0.00035814584706367466,2.7305039380134555
2377,2377,0.00035813660194355246,2.7300753166157006
2378,2378,0.0003581270638185955,2.729644480425335
2379,2379,0.00035811973850784207,2.7292305271682644
2380,2380,0.00035811472339790406,2.728834192292029
2381,2381,0.00035811491945820264,2.728477571352046
2382,2382,0.0003581039050764441,2.7280355488723513
2383,2383,0.0003580971020287543,2.7276256261530216
2384,2384,0.00035808940461818,2.727208905572059
2385,2385,0.0003580768153352557,2.7267549487779723
2386,2386,0.00035807642732861654,2.7263939176800864
2387,2387,0.00035806565190839827,2.725953807978636
2388,2388,0.0003580580804016522,2.7255381080173766
2389,2389,0.0003580544073744367,2.725152094526838
2390,2390,0.00035804784447578206,2.7247440964607015
2391,2391,0.00035804517595202593,2.7243657438189652
2392,2392,0.00035803513383386926,2.7239312982080772
2393,2393,0.00035802559826695864,2.7235007260167543
2394,2394,0.0003580155727160206,2.7230664460780525
2395,2395,0.0003580266598122105,2.722792747871861
2396,2396,0.00035803654357069524,2.7225098773115666
2397,2397,0.0003580449271013103,2.722215580751262
2398,2398,0.00035806941031614275,2.7220436572233173
2399,2399,0.00035808333857648817,2.7217914565198864
2400,2400,0.00035809268554051716,2.7215044101079306
2401,2401,0.0003580838528735992,2.72107919798648
2402,2402,0.0003580793949289187,2.7206872426699245
2403,2403,0.00035806898767135563,2.720250099339289
2404,2404,0.00035805938247832997,2.7198190693053945
2405,2405,0.000358055931614739,2.719434800613943
2406,2406,0.000358044754339077,2.7189918644509508
2407,2407,0.00035803408161158573,2.7185527816767703
2408,2408,0.000358048962596247,2.718307724030707
2409,2409,0.00035805056925481066,2.7179618712132676
2410,2410,0.0003580428752661741,2.7175454232702614
2411,2411,0.0003580343965572324,2.7171230354728366
2412,2412,0.0003580287914371016,2.716722469424727
2413,2413,0.00035802111603934093,2.71630620739048
2414,2414,0.0003580306321012154,2.71602037511982
2415,2415,0.0003580236533660573,2.7156094107815445
2416,2416,0.00035801411464514324,2.715179045468766
2417,2417,0.0003580106996434456,2.7147951353962476
2418,2418,0.00035799959654449133,2.714352941000333
2419,2419,0.00035800634213053724,2.714046079691603
2420,2420,0.0003580196829866772,2.7137891970390133
2421,2421,0.00035802621774464686,2.7134807042866784
2422,2422,0.0003580314674030937,2.713162459980644
2423,2423,0.00035804566695480565,2.7129120185165623
2424,2424,0.00035804559295326963,2.7125534122139707
2425,2425,0.00035804001326413497,2.7121531004758226
2426,2426,0.0003580303105655428,2.7117215722234214
2427,2427,0.00035802267881691283,2.711305746680481
2428,2428,0.00035801524974565335,2.710891471074087
2429,2429,0.00035800468583026507,2.7104534764209367
2430,2430,0.00035802307442873104,2.710234673425494
2431,2431,0.0003580292866878282,2.7099236709401717
2432,2432,0.000358038728958682,2.7096371007593056
2433,2433,0.00035802866272900853,2.7092028908704076
2434,2434,0.00035802399220776144,2.708809525043923
2435,2435,0.00035801286325317635,2.7083673105102792
2436,2436,0.0003580036030222825,2.707939253260545
2437,2437,0.0003579943503910858,2.707511272007782
2438,2438,0.00035798608327713825,2.7070907617417195
2439,2439,0.00035797635665336757,2.7066592326561123
2440,2440,0.00035796683342730415,2.7062292607104195
2441,2441,0.0003579707968093391,2.705901253081794
2442,2442,0.0003579831533408575,2.705636672950201
2443,2443,0.0003579738342122762,2.7052082651421716
2444,2444,0.0003579677419459566,2.704804258143648
2445,2445,0.0003579596068961489,2.7043848301004045
2446,2446,0.0003579480669484797,2.7039396977288157
2447,2447,0.00035794014145415026,2.703521888403197
2448,2448,0.0003579292032453749,2.7030813429090714
2449,2449,0.000357919344857256,2.7026489730171397
2450,2450,0.00035791367900614836,2.70224827649642
2451,2451,0.00035790383499624876,2.701816050386682
2452,2452,0.00035789691604564474,2.7014059223125266
2453,2453,0.0003578882532318028,2.7009826471404157
2454,2454,0.00035790670374689204,2.7007639864740476
2455,2455,0.00035792572192407677,2.700549571917159
2456,2456,0.0003579330754979037,2.7002471215561856
2457,2457,0.0003579229565233441,2.6998128610555843
2458,2458,0.0003579144947309626,2.69939111926092
2459,2459,0.00035790322805236347,2.698948242742873
2460,2460,0.0003578969133578665,2.6985427267183137
2461,2461,0.00035788953812904156,2.698129227954844
2462,2462,0.0003579025051634453,2.697869083922051
2463,2463,0.00035791275126634937,2.697588406294475
2464,2464,0.0003579220214447418,2.697300353607574
2465,2465,0.0003579369906721444,2.697055224714608
2466,2466,0.00035792893736901946,2.6966366141381926
2467,2467,0.00035791712151300487,2.6961896763574655
2468,2468,0.000357908213351109,2.695764662960553
2469,2469,0.0003579032715634809,2.695369538144575
2470,2470,0.0003578956310565655,2.6949541018559384
2471,2471,0.00035789253160761514,2.6945728704737344
2472,2472,0.0003578830691217219,2.6941437443483225
2473,2473,0.0003578931852434022,2.6938620053270883
2474,2474,0.0003578895123234273,2.693476469746114
2475,2475,0.0003578792918812145,2.693041671406139
2476,2476,0.0003578686945272763,2.692604057623227
2477,2477,0.0003578699448438821,2.692255595060525
2478,2478,0.0003578645553773598,2.6918571855485007
2479,2479,0.0003578571505775467,2.6914436294937287
2480,2480,0.00035784830970148887,2.6910192889551965
2481,2481,0.0003578413979077906,2.6906094708686776
2482,2482,0.00035782786360870534,2.6901498786102467
2483,2483,0.00035782941540930477,2.689803715631744
2484,2484,0.0003578171445935629,2.6893536587652185
2485,2485,0.00035780689845862283,2.6889188419165504
2486,2486,0.0003578032779770327,2.6885338307194235
2487,2487,0.0003577939084508978,2.6881056341915954
2488,2488,0.00035778837955266333,2.687706307199607
2489,2489,0.0003577799814300108,2.687285440520811
2490,2490,0.00035776986654503757,2.686851697753232
2491,2491,0.0003577635882610013,2.6864467842518587
2492,2492,0.00035776305543094346,2.6860850201755233
2493,2493,0.00035775869761993736,2.6856945430328696
2494,2494,0.0003577509974133232,2.685278986584404
2495,2495,0.00035774139220824463,2.684849148522876
2496,2496,0.0003577393408005054,2.6844760133669925
2497,2497,0.0003577296524750599,2.6840455825203744
2498,2498,0.00035772264433250704,2.683635277782468
2499,2499,0.00035771793153296477,2.683242204428769
2500,2500,0.0003577113151550293,2.6828348636627197
2501,2501,0.00035771099580187457,2.6824747575182575
2502,2502,0.00035770171933132203,2.6820474915462524
2503,2503,0.00035769245027305127,2.6816202996970655
2504,2504,0.0003576831886181816,2.681193181881889
2505,2505,0.0003576791690971085,2.6808053723828285
2506,2506,0.0003576793389042567,2.6804489657485
2507,2507,0.000357673802507033,2.6800498021851986
2508,2508,0.0003576692211570922,2.679657804908935
2509,2509,0.00035767775695606167,2.679364077357858
2510,2510,0.0003576860959786343,2.6790688588799707
2511,2511,0.0003576760081264993,2.678635624859353
2512,2512,0.00035766545374681997,2.678198917656188
2513,2513,0.0003576564257523476,2.6777736596078263
2514,2514,0.00035764541337674063,2.6773335645382805
2515,2515,0.0003576354525435279,2.6769013622883064
2516,2516,0.00035763071148118837,2.6765082447252135
2517,2517,0.00035762559529282906,2.67611232957624
2518,2518,0.00035762834208081693,2.6757752554486722
2519,2519,0.0003576413086834007,2.6755146302605204
2520,2520,0.00035765133206806484,2.675231963869125
2521,2521,0.00035764441893054396,2.6748226091815384
2522,2522,0.0003576332571769309,2.6743814971690894
2523,2523,0.0003576230492518149,2.67394753925582
2524,2524,0.0003576195561186825,2.6735638015432706
2525,2525,0.0003576119111316039,2.673149035708739
2526,2526,0.00035760615991394575,2.6727484391968304
2527,2527,0.0003575971110517157,2.6723232108894712
2528,2528,0.00035759344508376305,2.6719382216658776
2529,2529,0.0003575898762888096,2.6715539657536964
2530,2530,0.00035758367169044705,2.6711500275276396
2531,2531,0.0003575771893968887,2.670744027605362
2532,2532,0.00035757560865573975,2.6703746454410644
2533,2533,0.0003575674404139769,2.6699560775711655
2534,2534,0.0003575590904434553,2.6695361692508373
2535,2535,0.00035755422693737866,2.669142304087532
2536,2536,0.0003575456067214629,2.668720408568999
2537,2537,0.00035753633546509704,2.668293671576019
2538,2538,0.0003575327078877142,2.6679090662581233
2539,2539,0.000357523730722362,2.667484554919543
2540,2540,0.0003575215189475713,2.667110531348882
2541,2541,0.00035751602491118314,2.666712029812515
2542,2542,0.00035752694875025354,2.6664359837793907
2543,2543,0.00035754095790801533,2.66618292312007
2544,2544,0.00035755214451244045,2.665908789484756
2545,2545,0.00035754861438204124,2.6655249202181173
2546,2546,0.00035754873915535206,2.665168301663994
2547,2547,0.0003575377245252629,2.6647286608867846
2548,2548,0.00035752896424178236,2.664305841529762
2549,2549,0.0003575269452914765,2.663933269366791
2550,2550,0.00035752576940199907,2.663566982044893
2551,2551,0.0003575223513744897,2.663183995388574
2552,2552,0.0003575143582394878,2.662766940167705
2553,2553,0.0003575048771644171,2.662338820243414
2554,2554,0.0003574950301096415,2.661907994196391
2555,2555,0.0003574842576178086,2.661470297964585
2556,2556,0.00035747909023541616,2.6610743477124377
2557,2557,0.00035748977795400607,2.6607964173116674
2558,2558,0.00035750791372220154,2.660573893920624
2559,2559,0.0003574980847208516,2.6601432484078567
2560,2560,0.0003574905917048454,2.65973000228405
2561,2561,0.00035748440788295856,2.659326510241329
2562,2562,0.00035748427775946564,2.6589680579749055
2563,2563,0.0003574774500638119,2.658559796124569
2564,2564,0.0003574748121074135,2.6581827028307266
2565,2565,0.00035746734277082,2.657769693501047
2566,2566,0.0003574766038640439,2.6574810731253025
2567,2567,0.0003574657031521056,2.657042571529601
2568,2568,0.0003574572248250896,2.6566220949000656
2569,2569,0.0003574483818746161,2.6561989257102723
2570,2570,0.00035744103012381827,2.65578685381997
2571,2571,0.0003574334986244181,2.655373461280802
2572,2572,0.00035743014437970627,2.6549911124524583
2573,2573,0.00035742920194671075,2.6546266828582206
2574,2574,0.00035742205432337575,2.6542161754053883
2575,2575,0.0003574151900208112,2.6538077859045233
2576,2576,0.00035740499911100966,2.6533747134001358
2577,2577,0.000357400737254713,2.652985672641735
2578,2578,0.0003573968486327178,2.6525994105520314
2579,2579,0.00035738695402762926,2.652168585839037
2580,2580,0.00035737734432368315,2.651739894881729
2581,2581,0.00035737402353209146,2.6513578805845865
2582,2582,0.0003573637799086449,2.650924519362328
2583,2583,0.0003573556671851465,2.6505069835122317
2584,2584,0.0003573527277069564,2.6501278286747887
2585,2585,0.00035736261068967603,2.649843758263948
2586,2586,0.0003573522951283938,2.6494099160819116
2587,2587,0.00035734447586891225,2.6489945996162465
2588,2588,0.0003573426507540059,2.6486237273886917
2589,2589,0.000357339445713083,2.648242632179658
2590,2590,0.0003573304437762522,2.6478185883820284
2591,2591,0.00035732568161499543,2.647425975085501
2592,2592,0.00035732377458501743,2.647054522125809
2593,2593,0.0003573144213186927,2.6466279187075568
2594,2594,0.00035730424805981614,2.6461952611309982
2595,2595,0.0003573034540077165,2.6458320769271406
2596,2596,0.0003572959561928395,2.6454192596517836
2597,2597,0.0003572906674813618,2.6450228113645213
2598,2598,0.0003572818038094677,2.64459991179768
2599,2599,0.0003572749651226001,2.6441920168723634
2600,2600,0.0003572681316962609,2.6437841745523305
2601,2601,0.0003572589202552335,2.643358750968473
2602,2602,0.0003572490744916958,2.6429286530895655
2603,2603,0.0003572588373595277,2.6426436199484264
2604,2604,0.0003572503725687663,2.6422237555185957
2605,2605,0.00035724511759752505,2.6418276446336977
2606,2606,0.00035723648159117854,2.6414065448851742
2607,2607,0.0003572356257349035,2.641042981058142
2608,2608,0.00035724052987947053,2.640721996869046
2609,2609,0.0003572403128095037,2.640363151975042
2610,2610,0.00035723178322744553,2.6399428780508223
2611,2611,0.0003572259082596953,2.6395422361308887
2612,2612,0.00035723555507922793,2.639256280925336
2613,2613,0.00035724847927159204,2.6389945163792503
2614,2614,0.00035725601228394396,2.63869290672921
2615,2615,0.0003572608043313254,2.638371039986838
2616,2616,0.0003572706053380937,2.638086149816484
2617,2617,0.00035726809984497956,2.637710381155484
2618,2618,0.00035727297285297066,2.6373890856006295
2619,2619,0.0003572711966428287,2.637018702420719
2620,2620,0.00035726514481406173,2.6366167687277757
2621,2621,0.000357256186731623,2.6361934018926463
2622,2622,0.00035724732641224455,2.6357707742695404
2623,2623,0.0003572430176176827,2.635381740965645
2624,2624,0.0003572404384613037,2.635005474090576
2625,2625,0.0003572323208763486,2.634588366463071
2626,2626,0.00035722203047695,2.6341552527370293
2627,2627,0.00035721329078049907,2.6337335929246195
2628,2628,0.0003572090031349496,2.633344771110848
2629,2629,0.00035721696162232885,2.633046224118186
2630,2630,0.0003572453110843557,2.6328979426917014
2631,2631,0.0003572551527208178,2.6326132203997066
2632,2632,0.00035724569236616235,2.6321862613538842
2633,2633,0.0003572352431457033,2.631752036254396
2634,2634,0.0003572343060168337,2.6313878981199967
2635,2635,0.0003572222403828514,2.6309418004197007
2636,2636,0.0003572140731290548,2.6305244345223597
2637,2637,0.00035722869609764775,2.6302748893669805
2638,2638,0.00035723851791740456,2.6299899689079322
2639,2639,0.0003572609804940522,2.629798077416718
2640,2640,0.00035728243264285,2.629598704251376
2641,2641,0.0003573063059947293,2.6294171058152127
2642,2642,0.0003573167152606927,2.629136390888177
2643,2643,0.00035731133032693044,2.6287394572152274
2644,2644,0.00035730279339604227,2.6283193482212868
2645,2645,0.00035729967128126294,2.6279390822736888
2646,2646,0.00035729330773616685,2.627534985091771
2647,2647,0.0003572888404952836,2.6271448441618204
2648,2648,0.000357293020202314,2.6268182845274124
2649,2649,0.0003573149273916657,2.6266220312561344
2650,2650,0.0003573274612426758,2.626356840133667
2651,2651,0.0003573428635685366,2.6261127043651755
2652,2652,0.00035733541931681686,2.6257006611399705
2653,2653,0.0003573253745184365,2.625269526586953
2654,2654,0.0003573216256470095,2.624884662002932
2655,2655,0.0003573171612008592,2.624494549020311
2656,2656,0.00035731045596570856,2.6240879886121635
2657,2657,0.0003573034865810407,2.623679501964582
2658,2658,0.00035730378801792164,2.6233244116275807
2659,2659,0.00035731475933371924,2.623047648268833
2660,2660,0.0003573311898941384,2.6228109338229757
2661,2661,0.00035734268025050975,2.622537930358491
2662,2662,0.0003573485194606767,2.6222234358024457
2663,2663,0.0003573522055637017,2.6218931322208796
2664,2664,0.00035734738673533765,2.621500429090437
2665,2665,0.0003573573328987966,2.6212160368126733
2666,2666,0.0003573485808719483,2.620794492114869
2667,2667,0.00035733876265878754,2.620365146576889
2668,2668,0.00035732823690731843,2.6199306330044587
2669,2669,0.00035732602662207617,2.6195571011664405
2670,2670,0.00035731703154603196,2.619133841232414
2671,2671,0.00035733455399456475,2.618904946226165
2672,2672,0.0003573460850173128,2.618632111006868
2673,2673,0.0003573363789716464,2.6182036487252534
2674,2674,0.0003573293550387192,2.617794855013657
2675,2675,0.0003573203755316333,2.617371750769214
2676,2676,0.00035731603568266683,2.616982645339852
2677,2677,0.0003573085819111861,2.6165707453356157
2678,2678,0.00035730416067862705,2.616181064488907
2679,2679,0.00035729742886727315,2.6157744767373066
2680,2680,0.0003572923033984739,2.615379660876829
2681,2681,0.0003572888714037294,2.614997249803895
2682,2682,0.0003572876643636705,2.6146311278133405
2683,2683,0.0003572798823848217,2.6142168994097403
2684,2684,0.0003572740604554132,2.613817026291803
2685,2685,0.00035727286028018433,2.6134509729495483
2686,2686,0.0003572677554075876,2.6130563630510957
2687,2687,0.0003572575079715957,2.6126241557962793
2688,2688,0.00035724655858107975,2.612186836344855
2689,2689,0.0003572386319240969,2.611771637997072
2690,2690,0.00035723133158063356,2.6113610338544313
2691,2691,0.000357228377989702,2.610982214726732
2692,2692,0.0003572198469606941,2.6105626415887526
2693,2693,0.0003572193787437011,2.610202000480224
2694,2694,0.0003572125388855569,2.609794809097879
2695,2695,0.0003572085350475417,2.609408348522292
2696,2696,0.0003572181530451562,2.609121389841821
2697,2697,0.0003572120284609853,2.6087194438505756
2698,2698,0.00035720263877738574,2.6082936683524705
2699,2699,0.00035719829119766763,2.6079047240341713
2700,2700,0.000357189001860442,2.607479713581226
2701,2701,0.00035718660449946384,2.6071050262415865
2702,2702,0.00035717697341207394,2.6066775519613157
2703,2703,0.000357173170992237,2.6062926287303534
2704,2704,0.0003571793348831538,2.6059804273074905
2705,2705,0.00035717377160260946,2.605582663841036
2706,2706,0.0003571671551452772,2.605177229629652
2707,2707,0.0003571648592432795,2.6048033184612374
2708,2708,0.0003571593074714063,2.604405670081495
2709,2709,0.0003571567521318821,2.6040298797935524
2710,2710,0.00035715472654223,2.6036579564928566
2711,2711,0.0003571482172578694,2.60325335559261
2712,2712,0.0003571363501140853,2.6028097196314537
2713,2713,0.00035712870996111747,2.602396909486663
2714,2714,0.0003571177372268306,2.601959833434688
2715,2715,0.00035711713478271033,2.6015983268920446
2716,2716,0.00035712232645902786,2.601279025927559
2717,2717,0.00035713444661690465,2.6010101747109164
2718,2718,0.0003571426105288743,2.600712489871263
2719,2719,0.00035713191591847155,2.6002774798023913
2720,2720,0.00035712219336453605,2.5998495676938225
2721,2721,0.00035711615806728196,2.5994485145717454
2722,2722,0.00035711187899419266,2.5990602553197344
2723,2723,0.0003571040132139432,2.5986459041578645
2724,2724,0.0003571024550215263,2.5982774627366254
2725,2725,0.0003570933735698735,2.5978542927208297
2726,2726,0.00035709453171347313,2.5975056236838037
2727,2727,0.0003571020713165473,2.5972033646852486
2728,2728,0.00035710925580469393,2.5968985082117344
2729,2729,0.00035711390144792655,2.596575177427874
2730,2730,0.00035710500710176463,2.5961534016298287
2731,2731,0.00035710196842513476,2.5957742084823043
2732,2732,0.0003570926486136798,2.5953493701242247
2733,2733,0.00035708167812041733,2.5949125549010725
2734,2734,0.0003570742910590238,2.594501798834867
2735,2735,0.0003570660376679527,2.5940847636576763
2736,2736,0.0003570562217667786,2.59365639491388
2737,2737,0.00035705172671512134,2.593266691131926
2738,2738,0.00035704488385063265,2.592859946523294
2739,2739,0.000357037349615971,2.5924481955615652
2740,2740,0.0003570297338666707,2.5920358678720294
2741,2741,0.00035702499409132483,2.591644432108927
2742,2742,0.00035701564939069017,2.5912195832776295
2743,2743,0.00035701152663834113,2.5908326488144415
2744,2744,0.00035700445272484607,2.590424308971483
2745,2745,0.00035699529943136136,2.5900008973745265
2746,2746,0.00035699483519996595,2.589640534540553
2747,2747,0.00035699263545960826,2.589267584988539
2748,2748,0.0003569891359087682,2.5888852136103866
2749,2749,0.0003569814759022368,2.588472681767119
2750,2750,0.00035699098760431464,2.5881846601312812
2751,2751,0.00035700083905590614,2.5878990823162638
2752,2752,0.0003569934430510499,2.5874884752340095
2753,2753,0.00035698613902243365,2.5870785494955766
2754,2754,0.00035698230316782656,2.5866937687540714
2755,2755,0.00035697319113840427,2.5862707697977387
2756,2756,0.00035696884371199696,2.585882303849706
2757,2757,0.0003569597431746003,2.5854594198136303
2758,2758,0.00035695116791369,2.585040358030943
2759,2759,0.0003569432901878122,2.584626364249948
2760,2760,0.0003569359364716903,2.5842161800550376
2761,2761,0.00035692703374180833,2.5837947972569504
2762,2762,0.00035692184926115197,2.583400344952218
2763,2763,0.00035691571934603713,2.582999060907271
2764,2764,0.00035690778243731487,2.58258471371641
2765,2765,0.00035689890276889905,2.5821635615329845
2766,2766,0.0003568891675594658,2.581736238125176
2767,2767,0.0003568844369571908,2.5813451325113608
2768,2768,0.0003568773841582282,2.5809372422323063
2769,2769,0.00035687111137833736,2.5805350063767576
2770,2770,0.00035686768349327334,2.5801533516563664
2771,2771,0.00035686236518851604,2.5797580379477822
2772,2772,0.0003568556745675047,2.579352815773924
2773,2773,0.00035684735517917967,2.5789358358799315
2774,2774,0.00035684643328060927,2.5785723268856824
2775,2775,0.00035684104438300605,2.5781765456672185
2776,2776,0.0003568335122265115,2.5777652923243193
2777,2777,0.0003568240108359491,2.5773398302680603
2778,2778,0.000356814258814373,2.5769125771574015
2779,2779,0.00035680683022053304,2.576502121022469
2780,2780,0.0003568005218780298,2.576099767959375
2781,2781,0.000356791131747622,2.5756751800860833
2782,2782,0.0003567831195746284,2.575260557089668
2783,2783,0.00035678941998771316,2.574949244051326
2784,2784,0.0003568032520940934,2.574692267110978
2785,2785,0.00035679806926734145,2.5742980697638687
2786,2786,0.00035679177765527906,2.573895884005183
2787,2787,0.00035678711594498453,2.5735054673111732
2788,2788,0.00035678245757881505,2.573115084058414
2789,2789,0.0003567799396863673,2.5727401450783947
2790,2790,0.0003567745181394734,2.5723442757856034
2791,2791,0.00035676739199620256,2.5719361289006244
2792,2792,0.0003567645406313134,2.571558808870507
2793,2793,0.0003567585328809258,2.571158746472832
2794,2794,0.00035674664149902167,2.5707162986419503
2795,2795,0.00035673697647340395,2.5702899154908754
2796,2796,0.00035673507805034327,2.569919502274673
2797,2797,0.00035672729936803626,2.5695067373479654
2798,2798,0.00035672003750804494,2.5690977101329397
2799,2799,0.00035671848789118325,2.5687298313044105
2800,2800,0.00035670944622584754,2.5683080128261024
2801,2801,0.00035670517768573865,2.5679205741596327
2802,2802,0.0003567014227247,2.5675368407723904
2803,2803,0.0003566944382252797,2.567129871907338
2804,2804,0.00035668448272683313,2.5667015377022913
2805,2805,0.00035668184412991936,2.56632586851477
2806,2806,0.0003566798871530436,2.5659551081789957
2807,2807,0.0003566735997758899,2.5655532031879758
2808,2808,0.00035667470377734583,2.5652044695666714
2809,2809,0.0003566657915451468,2.5647837070011508
2810,2810,0.00035666528545664724,2.5644234024332935
2811,2811,0.0003566597755673686,2.5640271265538126
2812,2812,0.0003566549478859176,2.5636357654039754
2813,2813,0.000356647750469361,2.5632273826232974
2814,2814,0.00035663869419924827,2.562805656515798
2815,2815,0.0003566310841914392,2.5623943399154907
2816,2816,0.00035662949085235596,2.562026262283325
2817,2817,0.000356645672127504,2.561785862891861
2818,2818,0.00035665118161290146,2.561468786343858
2819,2819,0.0003566499211425348,2.5611030837245425
2820,2820,0.00035665889158316536,2.560810841567127
2821,2821,0.00035665078350771663,2.5603959748018976
2822,2822,0.0003566469899481024,2.560012093847479
2823,2823,0.0003566431146203479,2.559627633630237
2824,2824,0.0003566376379461532,2.5592316899015954
2825,2825,0.00035663452823605157,2.55885274009367
2826,2826,0.00035663757945153193,2.55851799498529
2827,2827,0.0003566354839971304,2.5581463267114164
2828,2828,0.00035663077652538683,2.5577559292400744
2829,2829,0.0003566264937647917,2.5573685867873213
2830,2830,0.00035661783319480004,2.5569498640067163
2831,2831,0.0003566079154868549,2.5565221461252627
2832,2832,0.00035660002527937375,2.5561089812025513
2833,2833,0.0003565987049376127,2.55574291828787
2834,2834,0.000356591160060153,2.5553322529910565
2835,2835,0.0003565826954244516,2.554915012716196
2836,2836,0.00035657886053174105,2.554530956849393
2837,2837,0.0003565741039137627,2.5541403063342822
2838,2838,0.00035657229097566613,2.5537707479677207
2839,2839,0.00035658198454380875,2.5534835913182143
2840,2840,0.0003565950292936513,2.5532204097425435
2841,2841,0.00035660512763738045,2.5529361087560067
2842,2842,0.0003565974339559664,2.5525244322568073
2843,2843,0.0003565897456869205,2.55211280988129
2844,2844,0.000356582649649447,2.551705440891443
2845,2845,0.0003565760614163846,2.551301719434232
2846,2846,0.00035656989667923287,2.550901040843232
2847,2847,0.0003565745392220875,2.550577679055592
2848,2848,0.0003565884708018785,2.550320743175035
2849,2849,0.0003565998820515422,2.550045756550578
2850,2850,0.00035660919390226667,2.5497557364012065
2851,2851,0.0003566006031926161,2.549337712224012
2852,2852,0.000356597117922918,2.548956198913018
2853,2853,0.0003565921308782867,2.548563959387115
2854,2854,0.0003565888180963293,2.548183694116369
2855,2855,0.00035657899392256597,2.547756911576734
2856,2856,0.0003565749367412065,2.5473713480791793
2857,2857,0.0003565702982452895,2.5469816403661025
2858,2858,0.00035656399456582093,2.546580049189093
2859,2859,0.0003565620316955417,2.5462094683378633
2860,2860,0.0003565754090155755,2.545948420371209
2861,2861,0.0003565796935779154,2.5456224324527383
2862,2862,0.00035658963987828966,2.5453368494512314
2863,2863,0.00035658508924350346,2.544947781930884
2864,2864,0.0003565828726944311,2.54457537954746
2865,2865,0.0003565777450747931,2.544182211108649
2866,2866,0.0003565721219016885,2.5437855176466457
2867,2867,0.0003565689974393336,2.5434066587347663
2868,2868,0.000356565293241578,2.543023671398934
2869,2869,0.0003565635860651867,2.542654932230846
2870,2870,0.00035656453840408593,2.5423051588211325
2871,2871,0.0003565705557477387,2.541991491925629
2872,2872,0.00035657416147109855,2.5416606229659906
2873,2873,0.00035656797234455217,2.541259938899623
2874,2874,0.0003565643591937209,2.5408776236144552
2875,2875,0.0003565574314283288,2.5404716989268428
2876,2876,0.0003565573891280258,2.5401148401480556
2877,2877,0.0003565483139669228,2.5396936403863912
2878,2878,0.0003565454582442336,2.5393167536154317
2879,2879,0.0003565376357263722,2.5389045040074962
2880,2880,0.0003565327160888248,2.5385129385524325
2881,2881,0.00035653632368242024,2.53818208829515
2882,2882,0.00035652818156976324,2.5377675964135746
2883,2883,0.0003565241800097182,2.5373825891291646
2884,2884,0.00035652357067049955,2.5370217288912746
2885,2885,0.0003565231270352104,2.536662048855522
2886,2886,0.00035652144452555677,2.536293556354811
2887,2887,0.0003565155514227217,2.535895117269819
2888,2888,0.0003565090845166151,2.5354926090821666
2889,2889,0.00035650427261410637,2.5351018825589104
2890,2890,0.0003565070538372317,2.5347651527827173
